0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06447242,0.20780188,-6.680704e-08,0.042006817,0.22166543,-0.015517956,0.01483587,0.21836022,-0.017401647,-0.0068250704,0.21447392,-0.016051682,-0.023115387,0.21195146,-0.013002581,0.0052313795,0.16812828,-0.003277878,-0.025230385,0.17092174,-0.005442633,-0.04320302,0.18131866,-0.009590255,-0.05395581,0.19055653,-0.012244029,0.0050842757,0.16726208,0.004134406,-0.023321971,0.17127433,0.0043030283,-0.04071509,0.18078543,0.00036514935,-0.052255522,0.19065492,-0.0030721752,0.00551353,0.1704742,0.009503308,-0.02107418,0.17344528,0.008566093,-0.035857517,0.18225107,0.005336242,-0.048336696,0.19008335,0.0028543256,0.0054499316,0.17525962,0.013363757,-0.018181462,0.17646813,0.01149617,-0.031980988,0.18137474,0.00970758,-0.04368665,0.18659413,0.008654303
0.0697781,0.21392801,-1.6759498e-07,0.045263916,0.22674525,-0.013228798,0.018225878,0.2239279,-0.010748439,-0.00046860566,0.21976846,-0.004420189,-0.010469466,0.2189041,0.0032216997,0.011563431,0.17692573,-0.00035409656,-0.015823942,0.18501823,0.0018481438,-0.029858427,0.2020701,0.00019731256,-0.035058104,0.21427453,-0.000784837,0.015325643,0.17950071,0.009306903,-0.008750488,0.19244121,0.014878255,-0.01935722,0.21045074,0.012435463,-0.022782685,0.22592898,0.00953547,0.019391019,0.1852434,0.017569393,-0.0011235131,0.20019227,0.020321146,-0.006263715,0.21856868,0.0154128615,-0.0072900597,0.23202118,0.011423132,0.023509832,0.19063024,0.024945661,0.00630593,0.20612928,0.02447532,0.00044793636,0.22137216,0.021462914,-0.0015628533,0.23441982,0.019799156
0.07469433,0.21675734,-1.5596734e-07,0.05150009,0.23297784,-0.0132626705,0.02551296,0.23142478,-0.012279159,0.0064424956,0.22861686,-0.0075230133,-0.005577944,0.2266097,-0.0016624007,0.018338574,0.18272538,-0.0014603463,-0.007995505,0.19264215,0.0024354206,-0.019241434,0.21180347,0.0021972796,-0.022071484,0.22456309,0.0019183556,0.023336079,0.18145618,0.008641927,6.299652e-05,0.19792524,0.015749667,-0.0072855316,0.21795979,0.014466683,-0.0080753155,0.23358499,0.012024357,0.02839617,0.1854528,0.017663935,0.008561943,0.20345931,0.022266679,0.0047778897,0.22336404,0.018630836,0.0053021125,0.2377789,0.014886335,0.032801725,0.18984921,0.025875438,0.016907603,0.20738326,0.02714971,0.012556775,0.22354782,0.025070814,0.012179715,0.23689231,0.023619464
0.07552148,0.2197935,-1.2427245e-07,0.050931934,0.235873,-0.014157245,0.023344493,0.23540497,-0.01173981,0.0037438665,0.23473114,-0.005110057,-0.009184061,0.23238848,0.0031002343,0.018378304,0.18511835,0.0024315156,-0.00537578,0.19551347,0.010156263,-0.014093777,0.21568532,0.01179082,-0.015847886,0.22991686,0.012432804,0.024360726,0.18455145,0.014509642,0.002928758,0.19862217,0.025444958,-0.0045092776,0.21794528,0.024998264,-0.005566785,0.23462419,0.022600576,0.029942188,0.18964277,0.025411403,0.010910934,0.20257592,0.033639926,0.0047679115,0.22052775,0.029818362,0.0033769812,0.23612484,0.025276141,0.034229316,0.19476664,0.035344794,0.01934422,0.20733376,0.03969153,0.013461159,0.22155334,0.037634417,0.010954816,0.23510024,0.035548996
0.07548327,0.22428894,-1.3156036e-07,0.050974384,0.24030298,-0.013363524,0.024338875,0.23788409,-0.011338336,0.005349748,0.23531231,-0.0055200364,-0.0070992056,0.23330608,0.0018235332,0.020148845,0.18917812,0.0023183266,-0.0036324877,0.1977201,0.0076871053,-0.011527399,0.21727993,0.007856283,-0.011905229,0.23076634,0.007864745,0.025708772,0.18893526,0.013345039,0.0041082185,0.20186576,0.021597404,-0.0019701086,0.22116148,0.020084921,-0.0020255856,0.23645028,0.017614346,0.030612338,0.19377735,0.023168905,0.011407109,0.20704222,0.029034091,0.006794678,0.22543883,0.025075963,0.006701302,0.23946467,0.021199718,0.034268424,0.19847181,0.032135654,0.019120574,0.21108112,0.03513167,0.013940719,0.22529103,0.0332094,0.012091296,0.2375819,0.03169912
0.07475355,0.22706892,-1.1931779e-07,0.049813576,0.24020883,-0.01148476,0.02413608,0.2383029,-0.008550682,0.006907113,0.23808083,-0.0020678374,-0.0042084586,0.237257,0.005992988,0.020582208,0.19091427,0.0039830324,-0.0027020313,0.1996189,0.010091325,-0.011160042,0.21777225,0.010598273,-0.012445122,0.23078693,0.010834648,0.02574538,0.19191723,0.014514756,0.0040593483,0.20192455,0.023398897,-0.0030275322,0.2193253,0.021936228,-0.004306551,0.23365241,0.019407574,0.030484287,0.19726655,0.024050009,0.01121707,0.20618285,0.03078827,0.0052796137,0.221922,0.026672935,0.003994422,0.23437133,0.022555636,0.033632986,0.20226857,0.032892954,0.018332198,0.21127774,0.036674842,0.012426348,0.2232802,0.034811012,0.009823512,0.23348716,0.03316542
0.076467976,0.22961196,-1.2609168e-07,0.04911778,0.24110371,-0.011048383,0.023083512,0.23815042,-0.005475573,0.005498931,0.23794702,0.0037993446,-0.006034605,0.2381498,0.014931429,0.019904004,0.19215387,0.0111036515,-0.0013808943,0.20292908,0.021623127,-0.006883789,0.22233611,0.024618259,-0.0049804263,0.23497717,0.026232205,0.027544145,0.19427478,0.023357421,0.0070800297,0.20562269,0.03731731,0.0025190543,0.22425316,0.03715019,0.0036321897,0.23862922,0.034935176,0.034067575,0.20045272,0.034358025,0.015996069,0.21072736,0.045453202,0.01152534,0.22791472,0.04099311,0.012498372,0.24144305,0.03583448,0.038289394,0.20513429,0.04455453,0.024929456,0.21792345,0.05136066,0.020931154,0.23164429,0.049028683,0.019898025,0.2425599,0.046510894
